0.0,0.0,-0.7853981633974484,-0.1963495408493621,-0.6304810386330317,0.0
-8.426635379680701e-19,1.8787426783541906e-18,-0.7798611246011082,-0.1944662256561249,-0.625449077229529,6.488092668676674e-06
-3.2785182506009474e-09,1.4255748127884592e-08,-0.7747291883437142,-0.19277879599092754,-0.620664223580925,2.011763906238592e-05
6.183124276205403e-07,1.9486804149639464e-07,-0.7698714524979667,-0.19127919494277335,-0.6160619329123771,3.3695298700910714e-05
1.2673213116945876e-06,3.2688467811482167e-07,-0.7650543095688597,-0.1899449743718612,-0.6116028548491139,4.259929895194569e-05
2.0503718740410003e-06,3.9842180839697473e-07,-0.7600503063955082,-0.1887448930709964,-0.6072400169919082,4.436172895159294e-05
2.753766254075544e-06,3.9002603158667e-07,-0.754761825658661,-0.18764570552592885,-0.6028791275632116,3.885272287624056e-05
3.0691580894646404e-06,3.614140417202924e-07,-0.749112482315385,-0.18660935298167472,-0.5984279892907645,2.8190056210418433e-05
2.6237595724623517e-06,4.737507356340743e-07,-0.7432274752088381,-0.1855485602879305,-0.5938618513289663,1.6673104409797812e-05
1.0165678896104944e-06,9.94372501384892e-07,-0.7372361488029869,-0.18438328608560256,-0.5891618637181765,1.0646412266208335e-05
-2.149513915832301e-06,2.282561568338626e-06,-0.7311241953139196,-0.18308389257811464,-0.5842706192424278,1.8255718964012647e-05
-7.23779607678958e-06,4.754536874067645e-06,-0.7248885667964255,-0.1816328630812233,-0.5791492848372032,4.902205067285849e-05
-1.4566936891497535e-05,8.838215247022914e-06,-0.7185150013942375,-0.18002492324814046,-0.573789038895785,0.00011320819236515666
-2.4430712016588702e-05,1.4935551493702676e-05,-0.7118533703054942,-0.17825949613103523,-0.5682576545728043,0.00022106410176973875
-3.710193661149718e-05,2.3384711007033494e-05,-0.7049277007905131,-0.17635330812545932,-0.5625757622559949,0.00038210319774859724
-5.285321440501413e-05,3.444378047687413e-05,-0.6978784287670613,-0.17437566290612724,-0.5568391504427674,0.0006045195840736841
-7.197810560525747e-05,4.8293676548000334e-05,-0.6908996517535752,-0.17241904693526802,-0.5511781687156188,0.0008948753581660309
-9.483957646546071e-05,6.507677588619417e-05,-0.6839906648147467,-0.17048585196812902,-0.5455945280451778,0.001258063975264841
-0.00012185041253771644,8.490882754088237e-05,-0.6771507697615807,-0.16857714447792055,-0.5400893341379219,0.0016973849178612398
-0.00015346432999789651,0.00010789678138435502,-0.6703792751240211,-0.16669291136196224,-0.5346633854038697,0.0022147337228520087
-0.00019016269446052268,0.00013415149942079833,-0.6636754961531188,-0.16483237676166862,-0.5293173722655565,0.002810827724274253
-0.00023244026907341876,0.0001637954448330004,-0.6570387548284323,-0.1629942980516275,-0.5240519843392156,0.0034854274006500662
-0.0002807920955968195,0.0001969664376306695,-0.6504683798555564,-0.1611772003263812,-0.518867950684148,0.0042375331240281575
-0.00033570248092971864,0.0002338187399279763,-0.6439637066475608,-0.15937954254994072,-0.5137660393441199,0.005065550604219269
-0.0003976363243160727,0.0002745225274968359,-0.6375240772899978,-0.1575998248409201,-0.5087470362738515,0.005967425723835946
-0.00046703263075810654,0.0003192625012618977,-0.6311488404920418,-0.15583665124568782,-0.5038117166530527,0.006940752674059774
-0.000544299897201937,0.00036823612302279034,-0.62483735152721,-0.15408876157463014,-0.4989608159712936,0.007982860148141776
-0.0006298130268685169,0.00042165176131989324,-0.6185889721669419,-0.15235504308911904,-0.4941950045201591,0.009090880072333258
-0.0007239114553457602,0.00047972690203824974,-0.6124030706097151,-0.1506345298376664,-0.4895148666969436,0.010261802660027158
-0.0008268982212125936,0.0005426864976383222,-0.6062790214077289,-0.14892639494229956,-0.4849208853167208,0.0114925208140998
-0.0009390397651117668,0.0006107614823273542,-0.6002162053925808,-0.14722993927554862,-0.4804134305464164,0.01277986622125543
-0.0010605662864792283,0.00068418745535033,-0.5942140096009131,-0.14554457867142845,-0.4759927528429244,0.01412063892488305
-0.0011916725243347396,0.0007632035222090072,-0.5882718272006633,-0.1438698309488245,-0.4716589792294973,0.015511631728330385
-0.0013325188579037066,0.0008480512784919324,-0.5823890574183074,-0.14220530346767732,-0.4674121122840922,0.01694965045062527
